"Final score rank","contrast","Sgroup_contrast","Kinase Name","Kinase Uniprot ID","Kinase Group","Kinase Family","Median Final score","Mean Significance Score","Mean Specificity Score","Median Kinase Statistic","Mean peptide set size"
30,"DrugA vs Control","U2OS6h_DrugA vs Control","EPHA5","P54756","TYR","Eph",2.17086615649143,1.74293793346031,0.472961877654883,0.703255602188608,4
60,"DrugA vs Control","U2OS6h_DrugA vs Control","EPHA7","Q15375","TYR","Eph",0.415165443687758,0.605724056398786,0.0704530063331811,0.27183061354781,4
46,"DrugA vs Control","U2OS6h_DrugA vs Control","EPHB1","P54762","TYR","Eph",1.79366404229679,1.26455206761836,0.35953914341641,0.400120752346116,5
74,"DrugA vs Control","U2OS6h_DrugA vs Control","EPHB2","P29323","TYR","Eph",0.264026689936776,0.343692869193801,-0.0396423301149845,0.167867582359477,5
21,"DrugA vs Control","U2OS6h_DrugA vs Control","EPHB3","P54753","TYR","Eph",2.13020783911069,1.56801054519807,0.450069860841886,1.20580331344783,3
58,"DrugA vs Control","U2OS6h_DrugA vs Control","EPHB4","P54760","TYR","Eph",0.847585897601676,0.586144174353418,0.260220410512203,-0.631066848754798,3
62,"DrugA vs Control","U2OS6h_DrugA vs Control","ERBB2","P04626","TYR","EGFR",0.751935024119705,0.637752418376637,0.0739449876273482,-0.0371339694436412,39
50,"DrugA vs Control","U2OS6h_DrugA vs Control","ERBB3","P21860","TYR","EGFR",1.10276619961093,1.12037704702021,0.405330160274654,-0.00816119490182525,52
65,"DrugA vs Control","U2OS6h_DrugA vs Control","ERBB4","Q15303","TYR","EGFR",0.673764680155978,0.701800623281272,0.348431039913034,0.175318097781596,34
69,"DrugA vs Control","U2OS6h_DrugA vs Control","FER","P16591","TYR","Fer",0.34667274905776,0.523588770290572,0.101115417857136,0.107524797004099,11
55,"DrugA vs Control","U2OS6h_DrugA vs Control","FES","P07332","TYR","Fer",1.14616425814913,0.877561373896354,-0.0283716657129435,0.224660994150479,10
16,"DrugA vs Control","U2OS6h_DrugA vs Control","FGFR1","P11362","TYR","FGFR",2.39302675416997,1.47176479687796,0.849646671517035,0.259931052873321,19
19,"DrugA vs Control","U2OS6h_DrugA vs Control","FGFR2","P21802","TYR","FGFR",1.9016539471866,1.14218347155396,0.458000908712548,0.826865835585941,12
54,"DrugA vs Control","U2OS6h_DrugA vs Control","FGFR3","P22607","TYR","FGFR",0.629384904989423,0.99732148377769,0.626917048766282,0.342177642053418,10
48,"DrugA vs Control","U2OS6h_DrugA vs Control","FGFR4","P22455","TYR","FGFR",1.38074273994782,0.808948950707719,0.265904993450318,-0.0249758784412984,21
37,"DrugA vs Control","U2OS6h_DrugA vs Control","FGR","P09769","TYR","Src",2.01609788455289,1.25366229898853,0.25542014447717,0.313508727318991,13
1,"DrugA vs Control","U2OS6h_DrugA vs Control","FLT1","P17948","TYR","VEGFR",3.02078008100192,1.34891921913773,1.94162284283848,0.794687006725647,20
25,"DrugA vs Control","U2OS6h_DrugA vs Control","FLT3","P36888","TYR","PDGFR",1.92177255165857,1.52316063118111,0.674067101074453,0.63826545257506,11
12,"DrugA vs Control","U2OS6h_DrugA vs Control","FLT4","P35916","TYR","VEGFR",1.9877380278701,1.49069619402483,0.677910523214615,-0.917576188932081,3
53,"DrugA vs Control","U2OS6h_DrugA vs Control","FRK","P42685","TYR","Src",0.866892916861309,1.13588284867138,0.874008195892729,-0.163333261941844,46
68,"DrugA vs Control","U2OS6h_DrugA vs Control","FYN","P06241","TYR","Src",0.299634017188709,0.696035318522426,0.243031101722574,0.0846305628652105,22
44,"DrugA vs Control","U2OS6h_DrugA vs Control","HCK","P08631","TYR","Src",1.64907280048728,1.13821592308537,0.39689081088566,0.00154280527884948,22
31,"DrugA vs Control","U2OS6h_DrugA vs Control","IGF1R","P08069","TYR","InsR",1.72131595561983,1.43829812253786,0.230576264824476,-0.371909651258833,13
56,"DrugA vs Control","U2OS6h_DrugA vs Control","INSR","P06213","TYR","InsR",0.419690620576611,0.916651308395954,0.108824419063323,-0.0067976227450276,24
72,"DrugA vs Control","U2OS6h_DrugA vs Control","INSRR","P14616","TYR","InsR",0.407043044456274,0.352683666861038,-0.189495578437132,-0.213513836993426,4
3,"DrugA vs Control","U2OS6h_DrugA vs Control","ITK","Q08881","TYR","Tec",3.59021956593003,1.55782337219977,1.89857724161489,0.431752863955762,39
66,"DrugA vs Control","U2OS6h_DrugA vs Control","JAK1","P23458","TYR","Jak",0.472126469310403,0.506925021915194,0.015703628239952,-0.270864008971567,3
27,"DrugA vs Control","U2OS6h_DrugA vs Control","JAK2","O60674","TYR","Jak",2.69366445535712,1.27822209082504,0.609016865842764,0.141863704467121,18
26,"DrugA vs Control","U2OS6h_DrugA vs Control","JAK3","P52333","TYR","Jak",1.71222625713094,1.08401795310915,0.335843048697772,1.16364984978478,5
10,"DrugA vs Control","U2OS6h_DrugA vs Control","KDR","P35968","TYR","VEGFR",1.78742046171151,1.67180428216611,0.936150829661128,0.572486813869076,17
6,"DrugA vs Control","U2OS6h_DrugA vs Control","KIT","P10721","TYR","PDGFR",2.67322678143957,1.20541338942295,1.03764547073021,0.670984859930127,13
45,"DrugA vs Control","U2OS6h_DrugA vs Control","LCK","P06239","TYR","Src",1.32678179321972,1.06624858589372,0.0450182453273031,-0.0662395413914208,30
29,"DrugA vs Control","U2OS6h_DrugA vs Control","LTK","P29376","TYR","ALK",2.15903939387178,1.57550287436686,0.564238478967008,0.319110344166271,20
22,"DrugA vs Control","U2OS6h_DrugA vs Control","LYN","P07948","TYR","Src",2.51726695865213,1.71040808500775,0.812338831717514,0.392505089419023,21
20,"DrugA vs Control","U2OS6h_DrugA vs Control","MATK","P42679","TYR","Csk",2.00642646344662,1.28035503640186,0.343489538376215,0.282762663297116,31
63,"DrugA vs Control","U2OS6h_DrugA vs Control","MERTK","Q12866","TYR","Axl",0.856984276751451,0.534207406717318,0.198707080586234,0.161813560596805,49
36,"DrugA vs Control","U2OS6h_DrugA vs Control","MET","P08581","TYR","Met",1.60026163379391,1.3788248496186,0.260364326507407,0.355713364393419,33
17,"DrugA vs Control","U2OS6h_DrugA vs Control","MST1R","Q04912","TYR","Met",2.66923907983187,0.999714266564998,0.503981158389396,0.606244875502383,8
39,"DrugA vs Control","U2OS6h_DrugA vs Control","NTRK1","P04629","TYR","Trk",2.2396633886546,1.2421349613518,0.348540711162525,0.412760347264397,17
9,"DrugA vs Control","U2OS6h_DrugA vs Control","NTRK2","Q16620","TYR","Trk",3.11838914778267,1.48988614189868,1.21197274408791,0.411665087367533,22
61,"DrugA vs Control","U2OS6h_DrugA vs Control","NTRK3","Q16288","TYR","Trk",0.954490253641415,0.334933175497843,0.130703374269591,0.0354620584575,26
75,"DrugA vs Control","U2OS6h_DrugA vs Control","PDGFRA","P16234","TYR","PDGFR",-0.161722131230253,0.120928932702842,0.10194362923191,0.112961711736243,4
47,"DrugA vs Control","U2OS6h_DrugA vs Control","PDGFRB","P09619","TYR","PDGFR",1.5171688685836,1.18886005482006,0.371567778708069,0.420505116631712,15
13,"DrugA vs Control","U2OS6h_DrugA vs Control","PTK2","Q05397","TYR","FAK",2.11991313748268,1.50963412973795,0.634304722451691,0.497261366497311,51
28,"DrugA vs Control","U2OS6h_DrugA vs Control","PTK2B","Q14289","TYR","FAK",1.79533014601729,1.33122596640154,0.607356140981999,0.273196219028451,34
71,"DrugA vs Control","U2OS6h_DrugA vs Control","PTK6","Q13882","TYR","Src",0.186914641722743,0.425134253672308,0.220503297190868,0.165994192477102,76
32,"DrugA vs Control","U2OS6h_DrugA vs Control","PTK7","Q13308","TYR","CCK4",1.90446581506217,1.63651070557507,0.442009415890003,0.527661718261268,3
2,"DrugA vs Control","U2OS6h_DrugA vs Control","RET","P07949","TYR","Ret",3.39926005384777,1.65482423328722,1.73531687270184,0.705342502655654,21
42,"DrugA vs Control","U2OS6h_DrugA vs Control","ROR1","Q01973","TYR","Ror",1.18437980043924,0.986779911225028,0.499184410652642,-1.04558775500103,3
34,"DrugA vs Control","U2OS6h_DrugA vs Control","ROS1","P08922","TYR","Sev",1.51606692557043,1.51494938800573,0.413356063521396,-0.549732705334757,6
64,"DrugA vs Control","U2OS6h_DrugA vs Control","RYK","P34925","TYR","Ryk",0.464898715245657,0.77172155017873,0.248283638464398,0.214408133027993,5
73,"DrugA vs Control","U2OS6h_DrugA vs Control","SRC","P12931","TYR","Src",0.23512936100559,0.335811808845199,-0.197300393252618,-0.0789412760048917,48
59,"DrugA vs Control","U2OS6h_DrugA vs Control","SRMS","Q9H3Y6","TYR","Src",0.739780201045073,0.587497706482815,0.172317325356777,0.226435025179489,39
52,"DrugA vs Control","U2OS6h_DrugA vs Control","SYK","P43405","TYR","Syk",1.46011778584878,1.05335002989091,0.317288168635146,-0.0642423376354275,80
14,"DrugA vs Control","U2OS6h_DrugA vs Control","TEC","P42680","TYR","Tec",2.9904231099974,1.523358710984,0.844264431657794,0.548934073673326,39
5,"DrugA vs Control","U2OS6h_DrugA vs Control","TXK","P42681","TYR","Tec",2.64510356689465,1.58176797781846,1.46939869237677,0.435101967813154,26
33,"DrugA vs Control","U2OS6h_DrugA vs Control","TYK2","P29597","TYR","Jak",2.25110207143517,1.61716729628132,0.402080549695122,0.418218165477882,3
49,"DrugA vs Control","U2OS6h_DrugA vs Control","TYRO3","Q06418","TYR","Axl",1.47328910327314,0.97329594932665,0.337720263054828,-0.0799624580061716,51
51,"DrugA vs Control","U2OS6h_DrugA vs Control","YES1","P07947","TYR","Src",0.97344778674463,0.709869781200044,0.601501684015954,-0.136106947185997,27
67,"DrugA vs Control","U2OS6h_DrugA vs Control","ZAP70","P43403","TYR","Syk",0.5614802029065,0.37662088292007,0.185440583834023,0.0432040300383991,67
